"ID","NAME"
1776,"Chrzanów"
1777,"Końskie"
1778,"Żary"
1779,"Pińczów"
1780,"Jelenia Góra"
1781,"Sandomierz"
1782,"Głogówek"
1783,"Sierakowice  "
1784,"Długołęka"
1785,"Lubartów"
1786,"Starachowice"
1787,"Kurzętnik  "
1788,"Zambrów"
1789,"Chełmno"
1790,"Ustronie Morskie"
1791,"Tarnów Opolski "
1792,"Kielce"
1793,"Radomsko"
1794,"Zielona Góra"
1795,"Dobrzeń Wielki "
1796,"Oświęcim"
1797,"Głogów"
1798,"Siedlce"
1799,"Tarnów"
1800,"Słubice"
1801,"Rzeszów"
1802,"Kurzętnik  "
1803,"Płock"
1804,"Kraków"
1805,"Wałbrzych"
1806,"Namysłów"
1807,"Lidzbark Warmiński"
1808,"Gródek "
1809,"Tczew"
1810,"Gródek "
1811,"Gniezno"
1812,"Staszów"
1813,"Kutno"
1814,"Hrubieszów"
1815,"Świeszyno "
1816,"Pawłowice"
1817,"Lubin"
1818,"Żary"
1819,"Ostróda"
1820,"Rybnik"
1821,"Koszalin"
1822,"Kurzętnik  "
1823,"Szczecin"
1824,"Ustronie Morskie"
1825,"Brzeg"
1826,"Leszno"
1827,"Szczecin"
1828,"Otwock"
1829,"Tarnobrzeg"
1830,"Rawicz"
1831,"Hrubieszów"
1832,"Chełm "
1833,"Nowa Sól"
1834,"Oświęcim"
1835,"Police"
1836,"Iława"
1837,"Sandomierz"
1838,"Piotrków Trybunalski"
1839,"Gorzów Wielkopolski"
1840,"Niemce"
1841,"Starogard Gdański"
1842,"Długołęka"
1843,"Kluczbork"
1844,"Zielonki "
1845,"Dobrzeń Wielki "
1846,"Lubin"
1847,"Rypin "
1848,"Pawłowice"
1849,"Gdynia"
1850,"Chojnice"
1851,"Gniezno"
1852,"Czernikowo "
1853,"Zakopane"
1854,"Staszów"
1855,"Świeszyno "
1856,"Stalowa Wola"
1857,"Siemiatycze"
1858,"Kętrzyn"
1859,"Jarosław"
1860,"Końskie"
1861,"Kielce"
1862,"Wrocław"
1863,"Krasne  "
1864,"Żagań "
1865,"Długołęka"
1866,"Chrzanów"
1867,"Luzino  "
1868,"Lubartów"
1869,"Wrocław"
1870,"Gubin"
1871,"Bielsko-Biała"
1872,"Warszawa"
1873,"Gryfino"
1874,"Szczytno"
1875,"Konin"
1876,"Nowy Sącz"
1877,"Legnica"
1878,"Siemiatycze"
1879,"Starachowice"
1880,"Ustronie Morskie"
1881,"Rawicz"
1882,"Mielec"
1883,"Międzyrzecz"
1884,"Ostrów Wielkopolski"
1885,"Stalowa Wola"
1886,"Tarnobrzeg"
1887,"Dywity  "
1888,"Wejherowo"
1889,"Oświęcim"
1890,"Tarnobrzeg"
1891,"Radomsko"
1892,"Mońki"
1893,"Białystok"
1894,"Katowice"
1895,"Busko-Zdrój"
1896,"Sieradz"
1897,"Sandomierz"
1898,"Częstochowa"
1899,"Jabłonna  "
1900,"Zabrze"
1901,"Gubin"
1902,"Kalisz"
1903,"Mońki"
1904,"Busko-Zdrój"
1905,"Kętrzyn"
1906,"Gródek "
1907,"Przemyśl"
1908,"Bełchatów"
1909,"Olesno"
1910,"Głogówek"
1911,"Piotrków Trybunalski"
1912,"Konin"
1913,"Sopot"
1914,"Nowogard"
1915,"Rybnik"
1916,"Goleniów"
1917,"Szczecin"
1918,"Skarżysko-Kamienna"
1919,"Starachowice"
1920,"Słubice"
1921,"Bydgoszcz"
1922,"Świdnica"
1923,"Konin"
1924,"Oława"
1925,"Zgierz"
1926,"Końskie"
1927,"Świeszyno "
1928,"Lubartów"
1929,"Tłuszcz"
1930,"Sulechów"
1931,"Głogów"
1932,"Jędrzejów"
1933,"Kutno"
1934,"Zielonki "
1935,"Brzeg"
1936,"Łódź"
1937,"Nysa"
1938,"Kutno"
1939,"Police"
1940,"Kielce"
1941,"Żagań "
1942,"Brodnica"
1943,"Augustów"
1944,"Wałbrzych"
1945,"Zgierz"
1946,"Wrocław"
1947,"Police"
1948,"Świeszyno "
1949,"Oława"
1950,"Biała Podlaska"
1951,"Pruszków"
1952,"Police"
1953,"Dęblin"
1954,"Nakło nad Notecią"
1955,"Rzeszów"
1956,"Kluczbork"
1957,"Warszawa"
1958,"Bolesławiec"
1959,"Małkinia Górna "
1960,"Skawina"
1961,"Nowa Sól"
1962,"Sopot"
1963,"Świdnica"
1964,"Przytoczna"
1965,"Dobrzeń Wielki "
1966,"Zielonki "
1967,"Nowogard"
1968,"Słubice"
1969,"Tarnobrzeg"
1970,"Rokietnica  "
1971,"Piotrków Trybunalski"
1972,"Żary"
1973,"Lubin"
1974,"Skarżysko-Kamienna"
1975,"Przemyśl"
1976,"Bydgoszcz"
1977,"Bielsko-Biała"
1978,"Krosno"
1979,"Unisław "
1980,"Małkinia Górna "
1981,"Łódź"
1982,"Chrzanów"
1983,"Nowogard"
1984,"Pawłowice"
1985,"Suwałki"
1986,"Lubartów"
1987,"Bytom"
1988,"Dęblin"
1989,"Starogard Gdański"
1990,"Żagań "
1991,"Świnoujście"
1992,"Radom"
1993,"Żary"
1994,"Długołęka"
1995,"Busko-Zdrój"
1996,"Raczki  "
1997,"Hajnówka"
1998,"Chrzanów"
1999,"Sopot"
2000,"Gniezno"
2001,"Piła"
2002,"Piła"
2003,"Kutno"
2004,"Rokietnica  "
2005,"Bielany Wrocławskie "
2006,"Olsztyn"
2007,"Olsztyn"
2008,"Zgierz"
2009,"Sosnowiec"
2010,"Sulechów"
2011,"Długołęka"
2012,"Tarnobrzeg"
2013,"Niemce"
2014,"Kluczbork"
2015,"Szczecin"
2016,"Bydgoszcz"
2017,"Zielona Góra"
2018,"Słubice"
2019,"Oświęcim"
2020,"Kraków"
2021,"Skarżysko-Kamienna"
2022,"Lidzbark Warmiński"
2023,"Bytom"
2024,"Biała Podlaska"
2025,"Kielce"
2026,"Jasło"
2027,"Gliwice"
2028,"Gorzyce  "
2029,"Sierakowice  "
2030,"Słońsk"
2031,"Chojnice"
2032,"Świeszyno "
2033,"Pruszków"
2034,"Szczytno"
2035,"Rybnik"
2036,"Komorniki  "
2037,"Słońsk"
2038,"Luzino  "
2039,"Skarżysko-Kamienna"
2040,"Legnica"
2041,"Rzeszów"
2042,"Rumia"
2043,"Zgierz"
2044,"Kostrzyn"
2045,"Chełm "
2046,"Radom"
2047,"Kluczbork"
2048,"Kalisz"
2049,"Inowrocław "
2050,"Września"
2051,"Sławno"
2052,"Ruda Śląska"
2053,"Działdowo"
2054,"Nowa Sól"
2055,"Busko-Zdrój"
2056,"Kutno"
2057,"Zabrze"
2058,"Tarnów"
2059,"Prudnik"
2060,"Opole"
2061,"Sierakowice  "
2062,"Ostrów Wielkopolski"
2063,"Szczecin"
2064,"Chełm "
2065,"Ostrowiec Świętokrzyski"
2066,"Ksawerów  "
2067,"Olsztyn"
1287,"Świdnica"
1288,"Kraków"
1289,"Dywity  "
1290,"Zambrów"
1291,"Sierakowice  "
1292,"Starogard Gdański"
1293,"Staszów"
1294,"Warszawa"
1295,"Działdowo"
1296,"Tychy"
1297,"Sławno"
1298,"Pińczów"
1299,"Opole"
1300,"Starogard Gdański"
1301,"Toruń"
1302,"Inowrocław "
1303,"Bydgoszcz"
1304,"Jasło"
1305,"Elbląg"
1306,"Stalowa Wola"
1307,"Żagań "
1308,"Białystok"
1309,"Łomża"
1310,"Lubartów"
1311,"Hajnówka"
1312,"Oława"
1313,"Bełchatów"
1314,"Sieradz"
1315,"Legionowo"
1316,"Jarosław"
1317,"Zielona Góra"
1318,"Stalowa Wola"
1319,"Gubin"
1320,"Bełchatów"
1321,"Chojnice"
1322,"Lubin"
1323,"Pawłowice"
1324,"Mińsk Mazowiecki"
1325,"Lubin"
1326,"Luzino  "
1327,"Busko-Zdrój"
1328,"Radom"
1329,"Kętrzyn"
1330,"Bielany Wrocławskie "
1331,"Skarżysko-Kamienna"
1332,"Rybnik"
1333,"Komorniki  "
1334,"Szczecin"
1335,"Gdańsk"
1336,"Mińsk Mazowiecki"
1337,"Przytoczna"
1338,"Reda"
1339,"Andrespol"
1340,"Rumia"
1341,"Głogówek"
1342,"Zakopane"
1343,"Tomaszów Mazowiecki"
1344,"Puławy"
1345,"Bełchatów"
1346,"Szczecin"
1347,"Słubice"
1348,"Nakło nad Notecią"
1349,"Świdnica"
1350,"Busko-Zdrój"
1351,"Świecie"
1352,"Słubice"
1353,"Ostróda"
1354,"Płock"
1355,"Piła"
1356,"Strzelce Opolskie"
1357,"Oświęcim"
1358,"Ostrowiec Świętokrzyski"
1359,"Małkinia Górna "
1360,"Pawłowice"
1361,"Rumia"
1362,"Pińczów"
1363,"Łódź"
1364,"Wieliczka"
1365,"Piotrków Trybunalski"
1366,"Brzeg"
1367,"Iława"
1368,"Andrespol"
1369,"Radomsko"
1370,"Łódź"
1371,"Iława"
1372,"Głogówek"
1373,"Krasnystaw"
1374,"Bielsk Podlaski"
1375,"Ruda Śląska"
1376,"Ostrowiec Świętokrzyski"
1377,"Opole"
1378,"Chojnice"
1379,"Gródek "
1380,"Gorzów Wielkopolski"
1381,"Nowy Targ"
1382,"Łódź"
1383,"Gliwice"
1384,"Jasło"
1385,"Starogard Gdański"
1386,"Zabrze"
1387,"Czernikowo "
1388,"Siemiatycze"
1389,"Słupsk"
1390,"Leszno"
1391,"Śrem"
1392,"Chrzanów"
1393,"Rzeszów"
1394,"Kalisz"
1395,"Iława"
1396,"Brzeg"
1397,"Opole"
1398,"Słupsk"
1399,"Głogów"
1400,"Biała Podlaska"
1401,"Bydgoszcz"
1402,"Gliwice"
1403,"Miedziana Góra "
1404,"Gniezno"
1405,"Aleksandrów"
1406,"Zielonki "
1407,"Tarnów"
1408,"Rypin "
1409,"Stalowa Wola"
1410,"Radomsko"
1411,"Oława"
1412,"Lubin"
1413,"Łódź"
1414,"Leszno"
1415,"Radomsko"
1416,"Ksawerów  "
1417,"Pruszków"
1418,"Olsztyn"
1419,"Łomża"
1420,"Gdynia"
1421,"Kraków"
1422,"Rokietnica  "
1423,"Słubice"
1424,"Siemiatycze"
1425,"Konin"
1426,"Starogard Gdański"
1427,"Augustów"
1428,"Głogówek"
1429,"Dywity  "
1430,"Hajnówka"
1431,"Gorzyce  "
1432,"Mońki"
1433,"Radom"
1434,"Świeszyno "
1435,"Ruda Śląska"
1436,"Słubice"
1437,"Krasne  "
1438,"Mińsk Mazowiecki"
1439,"Brzeg"
1440,"Mońki"
1441,"Słubice"
1442,"Aleksandrów"
1443,"Tarnów"
1444,"Oława"
1445,"Wałbrzych"
1446,"Toruń"
1447,"Nowy Targ"
1448,"Toruń"
1449,"Włocławek"
1450,"Brodnica"
1451,"Sierakowice  "
1452,"Sieradz"
1453,"Unisław "
1454,"Ostrów Wielkopolski"
1455,"Biała Podlaska"
1456,"Białystok"
1457,"Kurzętnik  "
1458,"Kielce"
1459,"Chojnice"
1460,"Tarnów Opolski "
1461,"Warszawa"
1462,"Skarżysko-Kamienna"
1463,"Zambrów"
1464,"Komorniki  "
1465,"Staszów"
1466,"Tarnów"
1467,"Rybnik"
1468,"Lubin"
1469,"Sulechów"
1470,"Kętrzyn"
1471,"Długołęka"
1472,"Rumia"
1473,"Tychy"
1474,"Włocławek"
1475,"Płock"
1476,"Starachowice"
1477,"Żagań "
1478,"Warszawa"
1479,"Gródek "
1480,"Tarnobrzeg"
1481,"Nowy Targ"
1482,"Zakopane"
1483,"Sieradz"
1484,"Hrubieszów"
1485,"Zamość"
1486,"Bytom"
1487,"Gliwice"
1488,"Głogów"
1489,"Dobrzeń Wielki "
1490,"Żagań "
1491,"Niemce"
1492,"Dobrzeń Wielki "
1493,"Jasło"
1494,"Oława"
1495,"Augustów"
1496,"Krasne  "
1497,"Gubin"
1498,"Strzelce Opolskie"
1499,"Krasnystaw"
1500,"Stargard"
1501,"Radom"
1502,"Krasnystaw"
1503,"Łomża"
1504,"Kielce"
1505,"Sławno"
1506,"Pruszków"
1507,"Zielona Góra"
1508,"Sandomierz"
1509,"Toruń"
1510,"Unisław "
1511,"Tychy"
1512,"Namysłów"
1513,"Bełchatów"
1514,"Reda"
1515,"Brodnica"
1516,"Unisław "
1517,"Sławno"
1518,"Piła"
1519,"Słubice"
1520,"Siedlce"
1521,"Gorzyce  "
1522,"Bartoszyce"
1523,"Lisia Góra "
1524,"Elbląg"
1525,"Olesno"
1526,"Łowicz"
1527,"Augustów"
1528,"Skarżysko-Kamienna"
1529,"Dębica"
1530,"Słupsk"
1531,"Nowy Targ"
1532,"Skarżysko-Kamienna"
1533,"Zgierz"
1534,"Rumia"
1535,"Olsztyn"
1536,"Zambrów"
1537,"Gródek "
1538,"Przytoczna"
1539,"Piła"
1540,"Ksawerów  "
1541,"Sieradz"
1542,"Iława"
1543,"Olsztyn"
1544,"Zielona Góra"
1545,"Miedziana Góra "
1546,"Lubin"
1547,"Luzino  "
1548,"Przytoczna"
1549,"Nowogard"
1550,"Radomsko"
1551,"Kutno"
1552,"Oława"
1553,"Otwock"
1554,"Kołobrzeg"
1555,"Jabłonna  "
1556,"Bytom"
1557,"Skarżysko-Kamienna"
1558,"Toruń"
1559,"Sulechów"
1560,"Siemiatycze"
1561,"Luzino  "
1562,"Świdnica"
1563,"Koszalin"
1564,"Puławy"
1565,"Toruń"
1566,"Ostróda"
1567,"Słońsk"
1568,"Rumia"
1569,"Łowicz"
1570,"Sopot"
1571,"Sopot"
1572,"Dywity  "
1573,"Białystok"
1574,"Zambrów"
1575,"Jarosław"
1576,"Łomża"
1577,"Piotrków Trybunalski"
1578,"Hrubieszów"
1579,"Świdnica"
1580,"Szczecin"
1581,"Kostrzyn"
1582,"Olsztyn"
1583,"Zgierz"
1584,"Świnoujście"
1585,"Warszawa"
1586,"Suwałki"
1587,"Zamość"
1588,"Międzyrzecz"
1589,"Września"
1590,"Warszawa"
1591,"Mielec"
1592,"Krasnystaw"
1593,"Oświęcim"
1594,"Chełmno"
1595,"Tarnów Opolski "
1596,"Chojnice"
1597,"Małkinia Górna "
1598,"Gubin"
1599,"Świecie"
1600,"Warszawa"
1601,"Kołobrzeg"
1602,"Legionowo"
816,"Aleksandrów"
817,"Lubin"
818,"Łowicz"
819,"Dobrzeń Wielki "
820,"Chełmno"
821,"Wejherowo"
822,"Słońsk"
823,"Wrocław"
824,"Konin"
825,"Puławy"
826,"Zielona Góra"
827,"Hajnówka"
828,"Głogówek"
829,"Ruda Śląska"
830,"Pawłowice"
831,"Kętrzyn"
832,"Gdynia"
833,"Gryfino"
834,"Andrespol"
835,"Stalowa Wola"
836,"Lubartów"
837,"Leszno"
838,"Pruszków"
839,"Kielce"
840,"Kutno"
841,"Dobrzeń Wielki "
842,"Gubin"
843,"Luzino  "
844,"Żary"
845,"Przemyśl"
846,"Puławy"
847,"Zamość"
848,"Sanok"
849,"Tychy"
850,"Bielsk Podlaski"
851,"Poznań"
852,"Olesno"
853,"Oława"
854,"Miedziana Góra "
855,"Elbląg"
856,"Działdowo"
857,"Tychy"
858,"Reda"
859,"Suwałki"
860,"Legionowo"
861,"Aleksandrów"
862,"Brodnica"
863,"Kołobrzeg"
864,"Brodnica"
865,"Siemiatycze"
866,"Tychy"
867,"Łowicz"
868,"Suwałki"
869,"Wrocław"
870,"Raczki  "
871,"Jelenia Góra"
872,"Żary"
873,"Tarnów"
874,"Bartoszyce"
875,"Poznań"
876,"Sierakowice  "
877,"Olsztyn"
878,"Lubartów"
879,"Konin"
880,"Jarosław"
881,"Radom"
882,"Dębica"
883,"Kętrzyn"
884,"Miedziana Góra "
885,"Skawina"
886,"Rypin "
887,"Mińsk Mazowiecki"
888,"Brzeg"
889,"Chełmno"
890,"Kalisz"
891,"Wałbrzych"
892,"Słubice"
893,"Rumia"
894,"Strzelce Opolskie"
895,"Pawłowice"
896,"Dobrzeń Wielki "
897,"Jabłonna  "
898,"Pruszków"
899,"Kluczbork"
900,"Bielsko-Biała"
901,"Radomsko"
902,"Starogard Gdański"
903,"Płock"
904,"Włocławek"
905,"Dywity  "
906,"Bielany Wrocławskie "
907,"Sandomierz"
908,"Rybnik"
909,"Świnoujście"
910,"Bytom"
911,"Gorlice"
912,"Nowy Sącz"
913,"Koszalin"
914,"Tczew"
915,"Sieradz"
916,"Zambrów"
917,"Ksawerów  "
918,"Nowy Targ"
919,"Gniezno"
920,"Świecie"
921,"Piotrków Trybunalski"
922,"Nowy Sącz"
923,"Świecie"
924,"Małkinia Górna "
925,"Nowogard"
926,"Końskie"
927,"Skawina"
928,"Wejherowo"
929,"Małkinia Górna "
930,"Bartoszyce"
931,"Legnica"
932,"Sopot"
933,"Krasnystaw"
934,"Tarnów"
935,"Śrem"
936,"Starogard Gdański"
937,"Luzino  "
938,"Bydgoszcz"
939,"Wałbrzych"
940,"Zamość"
941,"Namysłów"
942,"Staszów"
943,"Goleniów"
944,"Kalisz"
945,"Oława"
946,"Rumia"
947,"Wejherowo"
948,"Kozy  "
949,"Ustronie Morskie"
950,"Ostrów Wielkopolski"
951,"Kalisz"
952,"Legionowo"
953,"Hrubieszów"
954,"Sanok"
955,"Skawina"
956,"Strzelce Opolskie"
957,"Brodnica"
958,"Leszno"
959,"Siedlce"
960,"Lidzbark Warmiński"
961,"Katowice"
962,"Wałbrzych"
963,"Przemyśl"
964,"Mińsk Mazowiecki"
965,"Bielsk Podlaski"
966,"Tczew"
967,"Leszno"
968,"Świdnica"
969,"Przytoczna"
970,"Legionowo"
971,"Głogów"
972,"Chojnice"
973,"Olesno"
2068,"Ksawerów  "
2069,"Gorzyce  "
2070,"Prudnik"
2071,"Świeszyno "
2072,"Reda"
2073,"Słońsk"
2074,"Mielec"
2075,"Bolesławiec"
2076,"Staszów"
2077,"Nysa"
2078,"Stalowa Wola"
2079,"Leszno"
2080,"Iława"
2081,"Oława"
2082,"Włocławek"
2083,"Ksawerów  "
2084,"Dęblin"
2085,"Gorlice"
2086,"Zielonki "
2087,"Tarnów"
2088,"Pruszków"
2089,"Zabrze"
2090,"Bytom"
2091,"Bielany Wrocławskie "
2092,"Łowicz"
2093,"Zakopane"
2094,"Kalisz"
2095,"Sosnowiec"
2096,"Gdynia"
2097,"Nowy Sącz"
2098,"Kluczbork"
2099,"Ełk"
2100,"Grudziądz"
2101,"Sławno"
2102,"Andrespol"
2103,"Tarnów"
2104,"Busko-Zdrój"
2105,"Głogówek"
2106,"Głogów"
2107,"Szczytno"
2108,"Świdnica"
2109,"Długołęka"
2110,"Siemiatycze"
2111,"Łódź"
2112,"Prudnik"
2113,"Nysa"
2114,"Kalisz"
2115,"Hrubieszów"
2116,"Bielsk Podlaski"
2117,"Gdynia"
2118,"Dywity  "
2119,"Ustronie Morskie"
2120,"Zielonki "
2121,"Zielonki "
2122,"Andrespol"
2123,"Puławy"
2124,"Czernikowo "
2125,"Wieliczka"
2126,"Łomża"
2127,"Zakopane"
2128,"Wejherowo"
2129,"Dywity  "
2130,"Tomaszów Mazowiecki"
2131,"Piła"
2132,"Jelenia Góra"
2133,"Pruszków"
2134,"Brzeg"
2135,"Gniezno"
2136,"Miedziana Góra "
2137,"Koszalin"
2138,"Radomsko"
2139,"Poznań"
2140,"Gdańsk"
2141,"Skawina"
2142,"Zambrów"
2143,"Piaseczno"
2144,"Andrespol"
2145,"Prudnik"
2146,"Białystok"
2147,"Kutno"
2148,"Skarżysko-Kamienna"
2149,"Bielsk Podlaski"
2150,"Biała Podlaska"
2151,"Katowice"
2152,"Grudziądz"
2153,"Słońsk"
2154,"Ełk"
2155,"Kutno"
2156,"Radomsko"
2157,"Ksawerów  "
2158,"Luzino  "
2159,"Nowa Sól"
2160,"Piaseczno"
2161,"Przemyśl"
2162,"Włocławek"
2163,"Mońki"
2164,"Słubice"
2165,"Końskie"
2166,"Katowice"
2167,"Sierakowice  "
2168,"Słupsk"
2169,"Jabłonna  "
2170,"Rawicz"
2171,"Mińsk Mazowiecki"
2172,"Radom"
2173,"Strzelce Opolskie"
2174,"Zabrze"
2175,"Sieradz"
2176,"Oleśnica"
2177,"Bydgoszcz"
2178,"Inowrocław "
2179,"Jabłonna  "
2180,"Strzelce Opolskie"
2181,"Ostrowiec Świętokrzyski"
2182,"Nakło nad Notecią"
2183,"Elbląg"
2184,"Jelenia Góra"
2185,"Sulechów"
2186,"Zielona Góra"
2187,"Małkinia Górna "
2188,"Katowice"
2189,"Unisław "
2190,"Brzeg"
2191,"Zambrów"
2192,"Lidzbark Warmiński"
2193,"Przytoczna"
2194,"Krosno"
2195,"Konin"
2196,"Jelenia Góra"
2197,"Biała Podlaska"
2198,"Andrespol"
2199,"Płock"
2200,"Lubartów"
2201,"Ksawerów  "
2202,"Skarżysko-Kamienna"
2203,"Szczytno"
2204,"Dęblin"
2205,"Leszno"
2206,"Piła"
2207,"Sosnowiec"
2208,"Lubartów"
2209,"Zielona Góra"
2210,"Tomaszów Mazowiecki"
2211,"Ostróda"
2212,"Łęczna"
2213,"Radomsko"
2214,"Sosnowiec"
2215,"Busko-Zdrój"
2216,"Kostrzyn"
2217,"Gryfino"
2218,"Słupsk"
2219,"Grajewo"
2220,"Lubin"
2221,"Kraków"
2222,"Skarżysko-Kamienna"
2223,"Świnoujście"
2224,"Olsztyn"
2225,"Grajewo"
2226,"Oleśnica"
2227,"Słubice"
2685,"Tłuszcz"
2686,"Chrzanów"
2687,"Rypin "
2688,"Chełmno"
2689,"Jelenia Góra"
2690,"Ruda Śląska"
2691,"Konin"
2692,"Jasło"
2693,"Zambrów"
2694,"Tarnobrzeg"
2695,"Zakopane"
2696,"Namysłów"
2697,"Inowrocław "
2698,"Ostróda"
2699,"Pińczów"
2700,"Gryfino"
2701,"Kurzętnik  "
2702,"Gorzów Wielkopolski"
2703,"Legnica"
2704,"Piotrków Trybunalski"
2705,"Tomaszów Mazowiecki"
2706,"Długołęka"
2707,"Długołęka"
2708,"Krasne  "
2709,"Końskie"
2710,"Hajnówka"
2711,"Gniezno"
2712,"Piotrków Trybunalski"
2713,"Ełk"
2714,"Strzelce Opolskie"
2715,"Skawina"
2716,"Wałbrzych"
2717,"Jędrzejów"
2718,"Bełchatów"
2719,"Zielona Góra"
2720,"Oświęcim"
2721,"Oleśnica"
2722,"Pawłowice"
2723,"Kurzętnik  "
2724,"Zielona Góra"
2725,"Krasne  "
2726,"Oświęcim"
2727,"Słupsk"
2728,"Lisia Góra "
2729,"Poznań"
2730,"Wejherowo"
2731,"Sulechów"
2732,"Aleksandrów"
2733,"Długołęka"
2734,"Wejherowo"
2735,"Biała Podlaska"
2736,"Dobrzeń Wielki "
2737,"Tarnów Opolski "
2738,"Sulechów"
2739,"Reda"
2740,"Ostrów Wielkopolski"
2741,"Siemiatycze"
2742,"Śrem"
2743,"Rumia"
2744,"Tychy"
2745,"Zielonki "
2746,"Gryfino"
2747,"Małkinia Górna "
2748,"Rokietnica  "
2749,"Rybnik"
2750,"Siemiatycze"
2751,"Stargard"
2752,"Kraków"
2753,"Bieliny"
2754,"Inowrocław "
2755,"Dobrzeń Wielki "
2756,"Jędrzejów"
2757,"Grajewo"
2758,"Goleniów"
2759,"Chojnice"
2760,"Dobrzeń Wielki "
2761,"Mińsk Mazowiecki"
2762,"Tczew"
2763,"Kraków"
2764,"Chojnice"
2765,"Łomża"
2766,"Krosno"
2767,"Chełmno"
2768,"Piaseczno"
2769,"Nysa"
2770,"Głogów"
2771,"Warszawa"
2772,"Września"
2773,"Chojnice"
2774,"Aleksandrów"
2775,"Andrespol"
2776,"Sławno"
2777,"Piotrków Trybunalski"
2778,"Leszno"
2779,"Hrubieszów"
2780,"Unisław "
2781,"Włocławek"
2782,"Gdynia"
2783,"Stargard"
2784,"Konin"
2785,"Skierniewice"
2786,"Sosnowiec"
2787,"Kozy  "
2788,"Zamość"
2789,"Reda"
2790,"Słupsk"
2791,"Gródek "
2792,"Głogówek"
2793,"Radom"
2794,"Toruń"
2795,"Jelenia Góra"
2796,"Kluczbork"
2797,"Jarosław"
2798,"Otwock"
2799,"Tarnów Opolski "
2800,"Krosno"
2801,"Kędzierzyn-Koźle"
2802,"Bielsk Podlaski"
2803,"Bielsk Podlaski"
2804,"Słupsk"
2805,"Łęczna"
2806,"Tarnów"
2807,"Głogówek"
2808,"Niemce"
2809,"Namysłów"
2810,"Jędrzejów"
2811,"Zielona Góra"
2812,"Legionowo"
2813,"Chełmno"
2814,"Zakopane"
2815,"Działdowo"
2816,"Zielona Góra"
2817,"Grajewo"
2818,"Częstochowa"
2819,"Kraśnik"
2820,"Nakło nad Notecią"
2821,"Wałbrzych"
2822,"Gliwice"
2823,"Śrem"
2824,"Olsztyn"
2825,"Chełmno"
2826,"Dębica"
2827,"Ostróda"
2828,"Nowy Sącz"
2829,"Legnica"
2830,"Białystok"
2831,"Ustronie Morskie"
2832,"Opole"
2833,"Zielona Góra"
2834,"Dęblin"
2835,"Słubice"
2836,"Jędrzejów"
2837,"Gubin"
2838,"Police"
2839,"Mielec"
2840,"Otwock"
2841,"Żary"
2842,"Niemce"
2843,"Małkinia Górna "
2844,"Lubin"
2845,"Skarżysko-Kamienna"
2846,"Wejherowo"
2847,"Luzino  "
2848,"Oświęcim"
2849,"Słubice"
2850,"Bielany Wrocławskie "
2851,"Katowice"
2852,"Bydgoszcz"
2853,"Sosnowiec"
2854,"Kraków"
2855,"Głogów"
2856,"Legionowo"
2857,"Radomsko"
2858,"Nowogard"
2859,"Niemce"
2860,"Bielany Wrocławskie "
2861,"Katowice"
2862,"Pińczów"
2863,"Nowogard"
2864,"Szczecin"
2865,"Łomża"
2866,"Zgierz"
2867,"Wieliczka"
2868,"Chrzanów"
2869,"Śrem"
2870,"Leszno"
2871,"Zamość"
2872,"Tychy"
2873,"Kraków"
2874,"Krasne  "
2875,"Oława"
2876,"Sierakowice  "
2877,"Zambrów"
2878,"Namysłów"
2879,"Wrocław"
2880,"Gdynia"
2881,"Świdnica"
2882,"Luzino  "
2883,"Głogówek"
2884,"Bydgoszcz"
2885,"Bytom"
2886,"Pawłowice"
2887,"Szczecin"
2888,"Biała Podlaska"
2889,"Warszawa"
2890,"Pińczów"
2891,"Bytom"
2892,"Aleksandrów"
2893,"Puławy"
2894,"Kurzętnik  "
2895,"Kozy  "
2896,"Skierniewice"
2897,"Sosnowiec"
2898,"Września"
2899,"Gdynia"
2900,"Konin"
2901,"Mińsk Mazowiecki"
2902,"Katowice"
2903,"Busko-Zdrój"
2904,"Włocławek"
2905,"Opole"
2906,"Radom"
2907,"Kraków"
2908,"Pruszków"
2909,"Łęczna"
2910,"Mońki"
2911,"Oława"
2912,"Luzino  "
2913,"Zambrów"
2914,"Gubin"
2915,"Bartoszyce"
2916,"Ruda Śląska"
2917,"Rypin "
2918,"Miedziana Góra "
2919,"Sieradz"
2920,"Prudnik"
2921,"Siedlce"
2922,"Gródek "
2923,"Sosnowiec"
2924,"Włocławek"
2925,"Śrem"
2926,"Chojnice"
2927,"Stalowa Wola"
2928,"Biała Podlaska"
2929,"Radomsko"
2930,"Śrem"
2931,"Mielec"
2932,"Tarnobrzeg"
2933,"Sierakowice  "
2934,"Ksawerów  "
2935,"Busko-Zdrój"
2936,"Ełk"
2937,"Stalowa Wola"
2938,"Ostrów Wielkopolski"
2939,"Kołobrzeg"
2940,"Starogard Gdański"
2941,"Tczew"
2942,"Warszawa"
2943,"Szczecin"
2944,"Aleksandrów"
2945,"Wrocław"
2946,"Chełmno"
2947,"Piotrków Trybunalski"
2948,"Rokietnica  "
2949,"Przytoczna"
2950,"Inowrocław "
2951,"Częstochowa"
2952,"Dywity  "
2953,"Bartoszyce"
2954,"Włocławek"
2955,"Szczytno"
2956,"Legionowo"
2957,"Kostrzyn"
2958,"Sosnowiec"
2959,"Toruń"
2960,"Nysa"
2961,"Łowicz"
2962,"Świecie"
2963,"Komorniki  "
2964,"Kozy  "
2965,"Włocławek"
